,Magnetic Field (Oe),True Field (Oe),Field correction
1180,138061.953,2444323.507272497,-2306261.5542724966
1181,138163.078,2445870.434987941,-2307707.3569879406
1182,138273.242,2449467.096924067,-2311193.854924067
1183,138379.867,2451187.524838533,-2312807.6578385327
1184,138489.75,2452719.8469246333,-2314230.0969246333
1185,138657.672,2454089.4324810295,-2315431.7604810297
1186,138711.625,2455875.9133449676,-2317164.2883449676
1187,138808.2265,2457734.0732698585,-2318925.8467698586
1188,138914.5785,2459734.81373861,-2320820.2352386103
1189,139016.1255,2460753.7035899353,-2321737.5780899352
1190,139187.7185,2464266.4374406436,-2325078.7189406436
1191,139333.4765,2466039.0830476447,-2326705.606547645
1192,139393.6485,2467690.144032484,-2328296.495532484
1193,139485.0395,2469393.682938224,-2329908.643438224
1194,139580.1955,2470887.056665483,-2331306.861165483
1195,139690.258,2474127.816062535,-2334437.5580625352
1196,139796.1095,2475904.188761712,-2336108.0792617123
1197,139889.6325,2477622.227753423,-2337732.5952534233
1198,139958.914,2478748.425372844,-2338789.511372844
1199,139989.047,2479423.632580013,-2339434.585580013
1200,139994.1955,2480064.7652850193,-2340070.5697850194
1201,139997.93,2479732.2716319948,-2339734.3416319946
1202,140000.094,2479667.869022394,-2339667.775022394
1203,139881.8985,2479684.7210565894,-2339802.8225565893
1204,139727.8125,2475856.1072468725,-2336128.2947468725
1205,139649.8515,2474020.4123167824,-2334370.5608167825
1206,139520.4845,2471864.887347889,-2332344.4028478893
1207,139319.789,2470307.7737970524,-2330987.9847970526
1208,139252.0,2468310.256599215,-2329058.256599215
1209,139143.8205,2466435.5719910553,-2327291.7514910554
1210,139033.375,2462682.9420488547,-2323649.5670488547
1211,138907.6795,2460596.095435534,-2321688.415935534
1212,138791.5935,2458905.5490941443,-2320113.9555941443
1213,138673.8045,2456881.6464335904,-2318207.8419335904
1214,138490.1955,2455216.6680233204,-2316726.4725233205
1215,138432.719,2453616.1845471044,-2315183.4655471044
1216,138330.1875,2451756.0227873614,-2313425.8352873614
1217,138223.695,2449827.140250978,-2311603.445250978
1218,138107.742,2446398.0355373872,-2308290.293537387
1219,137991.797,2444579.7276950576,-2306587.930695058
1220,137873.875,2442912.4433897943,-2305038.5683897943
1221,137756.367,2441092.2018420976,-2303335.8348420975
1222,137646.633,2439573.891301596,-2301927.258301596
1223,137464.867,2436106.807949395,-2298641.940949395
1224,137322.9295,2434137.0212319433,-2296814.091731943
1225,137197.9375,2432118.532270245,-2294920.594770245
1226,137061.93,2428721.564051145,-2291659.634051145
1227,136998.3755,2426888.5100315576,-2289890.1345315576
1228,136892.0315,2425282.729092407,-2288390.697592407
1229,136784.9845,2423526.66667399,-2286741.68217399
1230,136677.93,2421920.5780149805,-2285242.6480149804
1231,136493.336,2420134.475761982,-2283641.139761982
1232,136354.367,2416603.07349444,-2280248.70649444
1233,136293.3595,2415175.885768391,-2278882.5262683914
1234,136187.8595,2412924.1088641053,-2276736.2493641055
1235,136077.414,2411265.541361634,-2275188.1273616343
1236,135897.344,2409661.0908750836,-2273763.7468750835
1237,135754.141,2406507.9554626127,-2270753.814462613
1238,135691.1485,2404422.269590502,-2268731.121090502
1239,135503.0315,2402713.705150013,-2267210.673650013
1240,135443.711,2400994.2266510297,-2265550.5156510295
1241,135329.1715,2399292.476299305,-2263963.304799305
1242,135158.563,2395806.4148566797,-2260647.8518566797
1243,135019.0315,2393874.3217263706,-2258855.2902263706
1244,134968.4765,2392471.651526731,-2257503.175026731
1245,134783.1795,2388757.690699987,-2253974.511199987
1246,134708.6095,2386975.9475980178,-2252267.338098018
1247,134608.047,2385099.3807550063,-2250491.3337550065
1248,134501.5625,2383409.058991789,-2248907.496491789
1249,134386.3205,2381741.4704234363,-2247355.1499234363
1250,134285.1955,2379973.8525696266,-2245688.6570696267
1251,134103.852,2378065.0594561,-2243961.2074561003
1252,134035.0705,2374432.5056785843,-2240397.4351785844
1253,133920.6795,2373071.949469073,-2239151.269969073
1254,133812.922,2371079.6327412096,-2237266.71074121
1255,133704.8755,2369358.8214662676,-2235653.9459662675
1256,133599.9455,2367618.984898816,-2234019.039398816
1257,133490.3515,2365972.8708067825,-2232482.5193067826
1258,133302.2345,2363991.0461711455,-2230688.8116711457
1259,133235.711,2360588.4235806693,-2227352.712580669
1260,133065.5315,2358943.1344754957,-2225877.6029754956
1261,133010.172,2357263.754769022,-2224253.5827690223
1262,132904.3905,2355257.6599551225,-2222353.2694551223
1263,132717.813,2353932.6797505533,-2221214.8667505533
1265,130787.059,2320441.550002767,-2189654.491002767
1266,130722.516,2318567.820639022,-2187845.3046390223
1267,130603.7425,2316885.1703367825,-2186281.4278367823
1268,130487.934,2315208.4373589833,-2184720.5033589834
1269,130295.012,2311725.20786,-2181430.19586
1270,130226.512,2309772.4365031533,-2179545.924503153
1271,130124.8285,2308066.0635251096,-2177941.2350251097
1272,129950.832,2306404.8820117377,-2176454.0500117377
1273,129886.1485,2304567.2680711965,-2174681.1195711964
1274,129694.7775,2300978.326339537,-2171283.548839537
1275,129620.4925,2299362.7859134492,-2169742.293413449
1276,129505.1055,2297599.230440888,-2168094.124940888
1277,129394.238,2295836.383654968,-2166442.145654968
1278,129282.949,2293901.6404888034,-2164618.6914888034
1279,129166.1525,2290607.9156534104,-2161441.7631534105
1280,128987.6365,2288880.958755637,-2159893.322255637
1281,128852.762,2287015.1509583783,-2158162.388958378
1282,128710.543,2283653.685722484,-2154943.1427224837
1283,128651.5115,2281965.5830670013,-2153314.0715670013
1284,128544.1755,2280221.9031909266,-2151677.7276909268
1285,128432.1795,2278284.1009713127,-2149851.9214713126
1286,128238.9765,2276551.8729549036,-2148312.8964549038
1287,128100.8555,2272874.1102374,-2144773.2547374
1288,127947.8985,2271407.3437591507,-2143459.4452591506
1289,127891.266,2269391.8953063837,-2141500.629306384
1290,127780.965,2266110.18043175,-2138329.2154317503
1291,127592.9845,2264159.8023764994,-2136566.8178764996
1292,127542.285,2262612.7352470653,-2135070.450247065
1293,127443.707,2260684.4820726123,-2133240.7750726123
1294,127323.094,2258993.358967902,-2131670.264967902
1295,127125.2305,2255720.5157749034,-2128595.2852749033
1296,126974.254,2253923.6950848904,-2126949.44108489
1297,126913.8085,2252084.1161702317,-2125170.307670232
1298,126747.582,2249986.7236662805,-2123239.1416662806
1299,126607.762,2246725.9285760233,-2120118.166576023
1300,126553.1055,2245274.6244460233,-2118721.518946023
1301,126377.6995,2243405.6328809005,-2117027.9333809004
1302,126239.0075,2239772.83566269,-2113533.82816269
1303,126170.0895,2238031.1595791634,-2111861.0700791636
1304,126053.859,2236130.1677092407,-2110076.3087092405
1305,125946.8045,2234644.2689589188,-2108697.4644589187
1306,125845.3985,2232801.5019378634,-2106956.1034378633
1307,125654.176,2230693.459453063,-2105039.283453063
1308,125583.2775,2227595.3411562163,-2102012.0636562165
1309,125472.41,2225855.88641417,-2100383.4764141697
1310,125371.1485,2224207.021953514,-2098835.8734535137
1311,125177.098,2221956.2912187255,-2096779.1932187255
1312,125114.8125,2220704.811037027,-2095589.9985370268
1313,124999.57,2217086.934437503,-2092087.364437503
1314,124881.2225,2215297.4122798843,-2090416.1897798844
1315,124771.4885,2213662.654996924,-2088891.1664969241
1316,124589.297,2211822.6516804635,-2087233.3546804634
1317,124529.414,2209956.223953166,-2085426.809953166
1318,124354.996,2206310.7754491246,-2081955.7794491246
1319,124215.0395,2204700.0269667567,-2080484.9874667567
1320,124073.1015,2203107.412778623,-2079034.3112786228
1321,124012.0895,2201239.972730682,-2077227.8832306822
1322,123832.305,2197541.4254579796,-2073709.1204579796
1323,123772.0,2196064.3301587515,-2072292.3301587515
1324,123582.75,2194425.980173346,-2070843.2301733461
1325,123446.3205,2190822.8158384813,-2067376.4953384814
1326,123375.0,2189092.8295584167,-2065717.8295584167
1327,123271.7575,2187294.938354607,-2064023.1808546071
1328,123083.07,2185598.174741931,-2062515.1047419307
1329,123029.2615,2183807.345323475,-2060778.083823475
1330,122843.547,2180246.1482908754,-2057402.6012908753
1331,122714.3245,2178254.90455139,-2055540.58005139
1332,122579.164,2174941.092892072,-2052361.928892072
1333,122509.961,2173148.6811040156,-2050638.7201040157
1334,122395.426,2171443.9109768467,-2049048.4849768467
1335,122224.6755,2169625.927495251,-2047401.251995251
1336,122063.3905,2165860.2797685326,-2043796.8892685326
1337,121923.574,2164703.16442462,-2042779.59042462
1338,121789.969,2162656.3428838993,-2040866.3738838993
1339,121730.2265,2159175.146892329,-2037444.920392329
1340,121614.5585,2157178.398662587,-2035563.8401625871
1341,121507.6485,2155631.4964976963,-2034123.8479976964
1342,121332.3825,2153612.023920515,-2032279.641420515
1343,121191.996,2152143.074264427,-2030951.0782644271
1344,121037.4925,2148494.6423696135,-2027457.1498696136
1345,120968.008,2146789.7305507464,-2025821.7225507465
1346,120856.1525,2145091.332775431,-2024235.1802754311
1347,120749.664,2143210.193442651,-2022460.529442651
1348,120639.504,2139771.4714126126,-2019131.9674126126
1349,120519.602,2138138.852594672,-2017619.2505946718
1350,120398.711,2136486.2805553284,-2016087.5695553285
1351,120301.121,2134468.3782295627,-2014167.2572295626
1352,120203.8125,2132899.407576577,-2012695.5950765768
1353,120102.406,2131160.8205859587,-2011058.4145859587
1354,120001.992,2129373.581853462,-2009371.5898534618
1355,119812.176,2127518.1039908235,-2007705.9279908235
1356,119655.6915,2123967.5374639384,-2004311.8459639384
1357,119591.996,2122503.220550592,-2002911.224550592
1358,119493.703,2120722.3389319945,-2001228.6359319945
1359,119392.0155,2118780.228074414,-1999388.2125744142
1360,119281.0075,2117414.050657825,-1998133.043157825
1361,119095.574,2113740.6613211194,-1994645.0873211194
1362,118929.91,2111823.6791013,-1992893.7691013
1363,118790.094,2108136.239287838,-1989346.1452878378
1364,118720.043,2106508.9579595365,-1987788.9149595364
1365,118611.0115,2104809.5258614672,-1986198.5143614672
1366,118506.5,2103099.6284181983,-1984593.1284181983
1367,118327.0,2101158.4808873613,-1982831.4808873613
1368,118263.164,2099611.698430386,-1981348.5344303858
1369,118147.777,2096143.616440103,-1977995.839440103
1370,117958.668,2094096.3151566535,-1976137.6471566535
1371,117818.289,2090615.430403436,-1972797.141403436
1372,117744.0,2089081.418618224,-1971337.418618224
1373,117618.7265,2087164.3692977736,-1969545.6427977735
1374,117423.406,2085555.9957984427,-1968132.5897984428
1375,117293.1915,2081948.2756002448,-1964655.0841002448
1376,117160.715,2080182.7319435521,-1963022.016943552
1377,117020.477,2078656.4665887645,-1961635.9895887645
1378,116960.3125,2076739.5835757013,-1959779.2710757013
1379,116778.125,2073324.2254719948,-1956546.1004719948
1380,116707.793,2071347.5283682498,-1954639.7353682497
1381,116587.039,2069743.4213934878,-1953156.3823934877
1382,116393.9765,2065944.9684022393,-1949550.9919022392
1383,116259.3865,2064296.2300948647,-1948036.8435948647
1384,116195.41,2062579.139181107,-1946383.7291811071
1385,116013.082,2059189.0159678634,-1943175.9339678634
1386,115944.0195,2057417.659050875,-1941473.6395508752
1387,115755.336,2055632.1346645688,-1939876.798664569
1388,115694.465,2053850.418942458,-1938155.953942458
1389,115529.367,2052054.4376608622,-1936525.0706608621
1390,115464.824,2048497.2382640927,-1933032.4142640927
1391,115274.586,2046877.8528831273,-1931603.2668831274
1392,115112.594,2043312.2534872717,-1928199.6594872717
1393,114960.3475,2041876.1810503218,-1926915.8335503219
1394,114897.078,2039935.7473650966,-1925038.6693650966
1395,114723.926,2036297.7451338482,-1921573.8191338482
1396,114654.8675,2034605.6246871557,-1919950.7571871558
1397,114452.344,2032634.3446249936,-1918182.0006249936
1398,114387.5195,2031166.6828496654,-1916779.1633496655
1399,114277.078,2029518.303490013,-1915241.225490013
1400,114175.672,2025820.6817250967,-1911645.0097250966
1401,114065.2265,2024102.2618954824,-1910037.0353954823
1402,113948.0075,2022348.5618437966,-1908400.5543437966
1403,113845.1915,2020611.3788084425,-1906766.1873084425
1404,113652.9805,2018898.5500787518,-1905245.5695787517
1405,113503.555,2015322.5569409525,-1901819.0019409526
1406,113443.5315,2013490.8998358042,-1900047.3683358042
1407,113343.258,2011690.0245052895,-1898346.7665052896
1408,113233.383,2010023.5712651736,-1896790.1882651737
1409,113037.922,2006501.1045734622,-1893463.1825734621
1410,112896.2655,2004673.1405087772,-1891776.8750087772
1411,112741.7575,2001089.3905636165,-1888347.6330636165
1412,112593.891,1999387.4900567052,-1886793.5990567051
1413,112538.668,1997782.8197474002,-1885244.1517474002
1414,112437.406,1996173.4521730244,-1883736.0461730245
1415,112235.164,1992447.6059352509,-1880212.4419352508
1416,112099.7265,1990824.2661944916,-1878724.5396944915
1417,111951.4295,1988951.2513723683,-1876999.8218723682
1418,111804.977,1985397.5620300772,-1873592.5850300773
1419,111754.2735,1983896.7745612096,-1872142.5010612097
1420,111652.871,1981807.416668816,-1870154.545668816
1421,111532.4025,1980190.9132614285,-1868658.5107614284
1422,111324.2265,1976729.330017902,-1865405.1035179019
1423,111258.699,1974852.4078282367,-1863593.7088282367
1424,111156.3085,1973157.7079288417,-1862001.3994288417
1425,111054.621,1971497.9556793305,-1860443.3346793305
1426,110953.781,1969749.1986638866,-1858795.4176638867
1427,110847.152,1968169.5190012613,-1857322.3670012613
1428,110736.8515,1966041.714663655,-1855304.863163655
1429,110630.926,1964590.6231311583,-1853959.6971311583
1430,110457.3555,1960986.4369622907,-1850529.0814622906
1431,110384.762,1959068.9798918788,-1848684.2178918787
1432,110265.0,1957394.4557691377,-1847129.4557691377
1433,110163.1755,1955671.4545424322,-1845508.2790424323
1434,110056.6875,1953863.146371686,-1843806.458871686
1435,109945.539,1952133.6708607206,-1842188.1318607205
1436,109839.7575,1950412.96010408,-1840573.2026040799
1437,109654.6055,1946903.9634228572,-1837249.3579228572
1438,109588.934,1945146.044221609,-1835557.110221609
1439,109483.008,1943325.2468597554,-1833842.2388597555
1440,109381.039,1941481.957945225,-1832100.918945225
1441,109275.539,1939881.0843585716,-1830605.5453585715
1442,109166.367,1938159.4856457014,-1828993.1186457013
1443,109060.5895,1936438.3127553281,-1827377.7232553281
1444,108956.9255,1934539.925402291,-1825582.999902291
1445,108854.109,1932933.414113385,-1824079.305113385
1446,108752.4255,1931075.8272079665,-1822323.4017079666
1447,108650.457,1929256.148107001,-1820605.6911070012
1448,108545.379,1927441.7199206564,-1818896.3409206565
1449,108439.3125,1925611.4252420722,-1817172.1127420722
1450,108264.047,1924092.1424447105,-1815828.0954447105
1451,108128.188,1920522.9929801673,-1812394.8049801672
1452,108069.8595,1918818.2918929216,-1810748.4323929215
1453,107960.402,1917043.8608288288,-1809083.4588288288
1454,107852.9255,1915180.3296701673,-1807327.4041701674
1455,107735.707,1913541.1618056241,-1805805.4548056242
1456,107624.5585,1911611.629839807,-1803987.071339807
1457,107524.285,1910062.7032067697,-1802538.4182067697
1458,107423.867,1908232.002489318,-1800808.1354893178
1459,107238.293,1904754.4385007077,-1797516.1455007077
1460,107178.6915,1902804.672441287,-1795625.980941287
1461,107072.344,1901144.163208314,-1794071.819208314
1462,106888.0395,1899415.0317141959,-1792526.992214196
1463,106826.6055,1895904.5090035908,-1789077.9035035907
1464,106637.6365,1894230.7454495623,-1787593.1089495623
1465,106581.7105,1892294.230708417,-1785712.520208417
1466,106476.492,1890547.2132346588,-1784070.7212346587
1467,106375.797,1888937.264447246,-1782561.467447246
1468,106268.3205,1887071.2011264993,-1780802.8806264994
1469,106093.0505,1885363.4611566153,-1779270.4106566154
1470,106024.414,1881683.1302826768,-1775658.7162826767
1471,105902.3905,1880299.6103106178,-1774397.2198106179
1472,105790.82,1878356.4551530501,-1772565.63515305
1473,105676.4255,1876500.2012705405,-1770823.7757705406
1474,105574.8785,1874569.8748515185,-1768994.9963515184
1475,105403.707,1873034.2697651994,-1767630.5627651995
1476,105342.2735,1871307.070527426,-1765964.797027426
1477,105132.2655,1867694.2271938866,-1762561.9616938867
1478,105075.633,1866028.3863935133,-1760952.7533935134
1479,104963.7775,1864188.8200054697,-1759225.0425054696
1480,104853.8985,1862635.3448023682,-1757781.4463023683
1481,104641.348,1859188.1181146845,-1754546.7701146845
1482,104585.7035,1857168.6514457527,-1752582.9479457526
1483,104393.4845,1853613.0381438097,-1749219.5536438096
1484,104322.586,1852091.217329524,-1747768.631329524
1485,104147.75,1850436.4389046074,-1746288.6889046074
1486,104096.4805,1848303.0553772072,-1744206.5748772072
1487,103986.035,1846480.6087784427,-1742494.5737784428
1488,103869.3785,1844954.3342404247,-1741084.9557404246
1489,103762.043,1843072.4374362933,-1739310.3944362933
1490,103565.453,1839746.1048855726,-1736180.6518855726
1491,103504.16,1838067.6593112997,-1734563.4993112998
1492,103401.203,1836011.5354619047,-1732610.3324619047
1493,103304.461,1834347.0360984553,-1731042.5750984554
1494,103202.918,1832588.4016424841,-1729385.483642484
1495,103101.9375,1830858.5773541697,-1727756.6398541697
1496,103000.8165,1829093.146675032,-1726092.3301750321
1497,102894.1875,1827425.9844954568,-1724531.7969954568
1498,102784.168,1825850.195140798,-1723066.027140798
1499,102598.449,1822348.975491583,-1719750.526491583
1500,102538.992,1820318.1903681855,-1717779.1983681854
1501,102428.551,1818576.7959154053,-1716148.2449154053
1502,102256.813,1816758.793232741,-1714501.980232741
1503,102131.3985,1815133.361847722,-1713001.963347722
1504,101999.918,1811513.427026139,-1709513.509026139
1506,100078.6135,1778145.5669376706,-1678066.9534376706
1507,100015.2035,1776395.1433260231,-1676379.939826023
1508,99913.801,1774748.5343195624,-1674834.7333195624
1509,99812.539,1772696.192611699,-1672883.653611699
1510,99714.949,1771252.7822552768,-1671537.8332552768
1511,99516.234,1767631.0258785842,-1668114.7918785843
1512,99445.7615,1765805.3147194078,-1666359.5532194078
1513,99270.211,1764088.059550682,-1664817.8485506822
1514,99132.652,1762111.2071859846,-1662978.5551859846
1515,98988.883,1758672.2567319174,-1659683.3737319175
1516,98942.6995,1756897.7073545172,-1657955.007854517
1517,98841.012,1753958.2912768212,-1655117.279276821
1518,98730.711,1752389.6223708107,-1653658.9113708108
1519,98557.281,1750593.5688672203,-1652036.2878672204
1520,98496.9765,1748959.618713758,-1650462.6422137578
1521,98322.273,1745210.6951156629,-1646888.4221156628
1522,98257.5895,1743441.3882861775,-1645183.7987861775
1523,98148.277,1741677.5720868984,-1643529.2950868984
1524,98057.1835,1739991.0234560105,-1641933.8399560105
1525,97879.0935,1738115.5938826513,-1640236.5003826513
1526,97730.0975,1734740.4138950065,-1637010.3163950066
1527,97661.176,1732942.0617709653,-1635280.8857709654
1528,97478.707,1731310.5785880953,-1633831.8715880953
1529,97423.3435,1729275.7741508365,-1631852.4306508366
1530,97315.441,1727744.5554010684,-1630429.1144010683
1531,97207.6835,1726032.0108814542,-1628824.3273814542
1532,97106.2815,1724318.0695458944,-1627211.7880458944
1533,96923.5275,1720784.6021142213,-1623861.0746142212
1534,96864.3515,1719069.0463846205,-1622204.6948846204
1535,96681.3165,1717235.162209305,-1620553.845709305
1536,96626.379,1715250.0630048004,-1618623.6840048004
1537,96440.516,1713575.1304184298,-1617134.6144184298
1538,96394.051,1710119.7409987003,-1613725.6899987003
1539,96276.6915,1708421.5311477606,-1612144.8396477606
1540,96155.2345,1706508.0289059072,-1610352.7944059072
1541,95985.477,1704659.0731474773,-1608673.5961474774
1542,95930.8205,1702950.0841014415,-1607019.2636014416
1543,95756.965,1701263.878458198,-1605506.9134581978
1544,95698.074,1699875.257728533,-1604177.1837285329
1545,95523.2265,1696012.7603164865,-1600489.5338164864
1546,95374.2305,1694304.1797444785,-1598929.9492444785
1547,95221.418,1690682.335007529,-1595460.917007529
1548,95156.172,1688953.7462139253,-1593797.5742139253
1549,95050.8125,1687444.4067778636,-1592393.5942778636
1550,94949.551,1685293.1501677863,-1590343.5991677863
1551,94852.668,1683810.9465429857,-1588958.2785429857
1552,94746.6015,1682052.9942196398,-1587306.3927196397
1553,94555.801,1680227.3890586742,-1585671.5880586742
1554,94496.344,1676648.8828479794,-1582152.5388479794
1555,94381.379,1675118.58121704,-1580737.2022170401
1556,94264.8635,1673379.9351471558,-1579115.0716471558
1557,94084.7965,1671704.469142896,-1577619.672642896
1558,93940.8825,1667865.5738840797,-1573924.6913840796
1559,93875.211,1666046.5043503474,-1572171.2933503476
1560,93764.77,1664563.8200038483,-1570799.0500038483
1561,93659.129,1662657.7184725483,-1568998.5894725483
1562,93557.7265,1660767.4133920332,-1567209.686892033
1563,93447.2815,1659102.0281256114,-1565654.7466256113
1564,93326.809,1657451.812109009,-1564125.003109009
1565,93214.672,1655575.7296913129,-1562361.0576913129
1566,93040.1135,1652203.4333426899,-1559163.31984269
1567,92980.09,1650378.9856632946,-1557398.8956632945
1568,92872.473,1648772.318900888,-1555899.845900888
1569,92765.422,1646737.1113920335,-1553971.6893920335
1570,92659.781,1645193.220668507,-1552533.439668507
1571,92476.8905,1643229.29455444,-1550752.40405444
1572,92328.172,1639807.006493475,-1547478.834493475
1573,92267.586,1638198.4101589448,-1545930.824158945
1574,92170.2775,1636451.3398317245,-1544281.0623317244
1575,92078.0545,1634597.476125547,-1542519.4216255469
1576,91986.113,1632740.6136451478,-1540754.5006451479
1577,91884.8475,1631003.8059187771,-1539118.9584187772
1578,91778.6405,1629358.2475856114,-1537579.6070856114
1579,91672.297,1627498.2975228315,-1535826.0005228315
1580,91569.766,1625882.9241304116,-1534313.1581304115
1581,91472.457,1623848.6272064478,-1532376.1702064478
1582,91375.4295,1622292.0713382112,-1530916.641838211
1583,91273.887,1620560.3548220205,-1529286.4678220204
1584,91171.918,1618642.0434960618,-1527470.1254960618
1585,91069.8085,1617039.7004286489,-1525969.8919286488
1586,90964.0275,1615034.9323749035,-1524070.9048749034
1587,90854.1485,1613062.791477812,-1522208.642977812
1588,90747.2385,1611703.243655727,-1520956.005155727
1589,90643.5745,1609764.209241776,-1519120.634741776
1590,90536.9455,1608090.9160730501,-1517553.9705730502
1591,90432.012,1606278.5497894853,-1515846.5377894852
1592,90326.9375,1604719.3824166665,-1514392.4449166665
1593,90215.5075,1601098.151699704,-1510882.6441997038
1594,90102.5235,1599165.3327099099,-1509062.80920991
1595,90001.1215,1597392.926135341,-1507391.804635341
1596,89900.5625,1595631.2908093052,-1505730.7283093052
1597,89801.9805,1593835.0829375933,-1504033.1024375933
1598,89705.383,1592143.1634173873,-1502437.7804173874
1599,89604.828,1590345.9768435778,-1500741.1488435778
1600,89498.34,1588572.2629210039,-1499073.9229210038
1601,89324.34,1586763.376195843,-1497439.036195843
1602,89266.8595,1585054.987959305,-1495788.128459305
1603,89163.0585,1583343.054174363,-1494179.9956743629
1604,89062.363,1581715.5572070526,-1492653.1942070527
1605,88889.211,1580000.4615194981,-1491111.2505194983
1606,88835.1175,1577859.612102381,-1489024.494602381
1607,88657.0315,1574535.106014929,-1485878.074514929
1608,88587.4025,1572903.2312956885,-1484315.8287956885
1609,88489.9535,1570907.8125690862,-1482417.8590690861
1610,88328.387,1569337.2360234235,-1481008.8490234234
1611,88194.215,1567525.7526503475,-1479331.5376503475
1612,88068.945,1564026.3958375675,-1475957.4508375674
1613,88014.0075,1562332.8224841699,-1474318.8149841698
1614,87908.367,1560431.0904104118,-1472522.7234104117
1615,87802.867,1558643.368809794,-1470840.501809794
1616,87695.531,1557318.8373896268,-1469623.3063896268
1617,87596.953,1555164.353753269,-1467567.400753269
1618,87504.164,1553525.8349869626,-1466021.6709869625
1619,87416.883,1551626.6672078378,-1464209.784207838
1620,87324.9415,1549985.1365506048,-1462660.1950506049
1621,87209.5545,1548330.9971873874,-1461121.4426873873
1622,87094.7345,1546528.270877838,-1459433.5363778379
1623,86988.672,1544640.7484493952,-1457652.0764493952
1624,86887.129,1543047.5359030503,-1456160.4069030504
1625,86790.2465,1541317.7095828184,-1454527.4630828185
1626,86693.0825,1539453.154873359,-1452760.072373359
1627,86596.1955,1537613.1681049934,-1451016.9726049935
1628,86493.2345,1535874.3633743757,-1449381.1288743757
1629,86312.7425,1534230.1169494723,-1447917.3744494724
1630,86188.3205,1530918.252013462,-1444729.931513462
1631,86123.637,1528963.1795345945,-1442839.5425345944
1632,86020.8205,1527289.580941377,-1441268.760441377
1633,85927.4685,1525569.9954646847,-1439642.5269646847
1634,85821.5465,1523617.0263618145,-1437795.4798618145
1635,85715.7655,1522071.6786526898,-1436355.9131526898
1636,85548.4065,1519997.4828039254,-1434449.0763039254
1637,85493.188,1518537.8546774646,-1433044.6666774645
1638,85337.6875,1516567.1082222008,-1431229.4207222008
1639,85190.1055,1513166.3668737323,-1427976.2613737322
1640,85135.449,1511313.7319710553,-1426178.2829710552
1641,85033.621,1509576.344615238,-1424542.723615238
1642,84936.453,1507789.1164461777,-1422852.6634461777
1643,84833.3555,1506232.583336139,-1421399.227836139
1644,84717.266,1504360.551806834,-1419643.285806834
1645,84545.8125,1502529.0799438353,-1417983.2674438353
1646,84491.1525,1500669.8247251867,-1416178.6722251866
1647,84394.2655,1499424.8416536036,-1415030.5761536036
1648,84301.902,1497227.2524661005,-1412925.3504661005
1649,84130.168,1495412.3246640926,-1411282.1566640926
1650,84065.344,1493932.5924097812,-1409867.2484097811
1651,83959.848,1492036.2462594337,-1408076.3982594337
1652,83857.879,1488563.136256332,-1404705.257256332
1653,83751.25,1486782.2321047105,-1403030.9821047105
1654,83645.469,1484968.5394141055,-1401323.0704141054
1655,83544.9105,1483181.7701161262,-1399636.8596161262
1656,83437.5745,1481402.7071473617,-1397965.1326473616
1657,83252.9885,1479771.6134968598,-1396518.6249968598
1658,83192.4025,1477851.448624839,-1394659.046124839
1659,83009.504,1474388.418561673,-1391378.914561673
1660,82951.461,1472602.186966538,-1389650.725966538
1661,82850.762,1470756.2297320978,-1387905.4677320977
1662,82747.805,1469181.2424090218,-1386433.437409022
1663,82645.836,1467510.2044403604,-1384864.3684403605
1664,82540.617,1465351.270729704,-1382810.653729704
1665,82435.121,1463806.4497313513,-1381371.3287313513
1666,82332.4495,1462028.907846358,-1379696.4583463578
1667,82194.469,1458617.6367472974,-1376423.1677472973
1668,82061.5705,1456626.9973944786,-1374565.4268944787
1669,81958.469,1455072.9714104377,-1373114.5024104377
1670,81846.051,1453204.6443999743,-1371358.5933999743
1671,81744.789,1451404.8501377476,-1369660.0611377475
1672,81653.41,1449862.7161469113,-1368209.3061469113
1673,81555.961,1447939.17193991,-1366383.21093991
1674,81445.2385,1446157.0673898198,-1364711.8288898198
1675,81338.75,1444509.8513223294,-1363171.1013223294
1676,81176.617,1442666.0437332175,-1361489.4267332174
1677,81115.4645,1440988.1356562676,-1359872.6711562676
1678,80931.7265,1437377.4616387645,-1356445.7351387644
1679,80867.465,1435580.589610476,-1354713.124610476
1680,80759.9885,1433868.5273943758,-1353108.5388943758
1681,80661.836,1432133.8751697296,-1351472.0391697297
1682,80564.8085,1430518.1261161775,-1349953.3176161775
1683,80462.695,1428590.9270882497,-1348128.2320882496
1684,80360.867,1426746.5721142213,-1346385.7051142212
1685,80264.551,1424927.0826122009,-1344662.531612201
1686,80080.387,1423424.2085507463,-1343343.8215507462
1687,80025.7305,1421421.346057825,-1341395.615557825
1688,79933.2225,1419860.2353047878,-1339927.0128047878
1689,79835.07,1417940.0644453024,-1338104.9944453023
1690,79732.2535,1416309.9777731146,-1336577.7242731145
1691,79625.906,1414388.485633076,-1334762.579633076
1692,79520.6915,1412502.1070971815,-1332981.4155971815
1693,79414.9105,1410999.1506964734,-1331584.2401964734
1694,79303.6215,1409109.906950888,-1329806.285450888
1695,79197.9805,1407545.7894014157,-1328347.8089014157
1696,79025.3945,1403915.3631366151,-1324889.9686366152
1697,78965.371,1402104.5629875804,-1323139.1919875804
1698,78863.543,1400488.4066622523,-1321624.8636622522
1699,78765.8125,1398596.2276984686,-1319830.4151984686
1700,78669.918,1396930.6274759073,-1318260.7094759073
